mind a 4 egyenlő-e,huspacy sima pos,huspacy tag (detailed pos),huspacy em ud tag,emagyar pos,huspacy token,emagyar token
False,|PROPN|,|PROPN|,|[]|,|NOUN|,ELNÖK,ELNÖK
False,|SCONJ|,|SCONJ|,|[]|,|ADV|,|ugyan|,|ugyan|
False,|ADJ|,|ADJ|,|[]|,|NUM|,|soknak|,|soknak|
False,|DET|,|DET|,|[]|,|PRON|,|ez|,|ez|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|AUX|,|AUX|,|[]|,|VERB|,|lesz|,|lesz|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|PRON|,|PRON|,|[]|,|NOUN|,|mindez|,|mindez|
False,|INTJ|,|INTJ|,|[]|,|ADV|,|sajnos|,|sajnos|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|SCONJ|,|ADV|,|[]|,|CONJ|,|éppenhogy|,|éppenhogy|
False,|AUX|,|AUX|,|[]|,|VERB|,|legyen|,|legyen|
False,|PRON|,|PRON|,|[]|,|NOUN|,|más|,|más|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|lennének|,|lennének|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|NOUN|,|ADV|,|[]|,|ADV|,|vezényelve|,|vezényelve|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahelyett|,|ahelyett|
False,|DET|,|DET|,|[]|,|PRON|,|semmilyen|,|semmilyen|
False,|ADJ|,|ADJ|,|[]|,|ADJ|,|fősodratú|,|fősodratú|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Fidesz-médiából|,|Fidesz-médiából|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|teljesítők|,|teljesítők|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|NOUN|,|egyéb|,|egyéb|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|ADV|,|elő|,|elő|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|éleslőfegyvert|,|éleslőfegyvert|
False,|AUX|,|AUX|,|[]|,|VERB|,|fognak|,|fognak|
False,|ADV|,|ADV|,|[]|,|ADV|,|le|,|le|
False,|PRON|,|DET|,|[]|,|ADJ|,|saját|,|saját|
False,|NOUN|,|NOUN|,|[]|,|ADV|,|bújva|,|bújva|
False,|ADV|,|ADV|,|[]|,|PRON|,|Amióta|,|Amióta|
False,|ADJ|,|ADJ|,|[]|,|NUM|,|elegendő|,|elegendő|
False,|DET|,|DET|,|[]|,|PRON|,|ez|,|ez|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Mozgalom|,|Mozgalom|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Ezért|,|Ezért|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|fontosságúként|,|fontosságúként|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|demotiváltságot|,|demotiváltságot|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Mozgalom|,|Mozgalom|
False,|DET|,|DET|,|[]|,|NUM|,|többek|,|többek|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|PROPN|,|NUM|,|[]|,|NUM|,|13.30|,|13.30|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|RÉTVÁRI|,|RÉTVÁRI|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|minthogyha|,|minthogyha|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindig|,|mindig|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|DET|,|DET|,|[]|,|PRON|,|ebben|,|ebben|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|önök|,|önök|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahova|,|ahova|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|AUX|,|AUX|,|[]|,|VERB|,|fognak|,|fognak|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|mindeközben|,|mindeközben|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbiknak|,|Jobbiknak|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Gárda|,|Gárda|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|NUM|,|sokszor|,|sokszor|
False,|PRON|,|PRON|,|[]|,|NOUN|,|más|,|más|
False,|DET|,|PRON|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|PRON|,|[]|,|PRON|,|azoknak|,|azoknak|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|ADV|,|ADV|,|[]|,|ADP|,|Szerintem|,|Szerintem|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|bármilyen|,|bármilyen|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|aláírnáe|,|aláírnáe|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|AUX|,|AUX|,|[]|,|VERB|,|legyen|,|legyen|
False,|ADV|,|ADV|,|[]|,|ADP|,|szerintem|,|szerintem|
False,|ADV|,|ADV|,|[]|,|ADV|,|leginkább|,|leginkább|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|Önök|,|Önök|
False,|ADJ|,|ADJ|,|[]|,|ADV|,|politikailag|,|politikailag|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|NUM|,|kétharmadával|,|kétharmadával|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|ADV|,|ADV|,|[]|,|PRON|,|míg|,|míg|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önnek|,|önnek|
False,|NUM|,|NOUN|,|[]|,|VERB|,|elhagyjáke|,|elhagyjáke|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|PRON|,|emellé|,|emellé|
False,|ADV|,|ADV|,|[]|,|PRON|,|honnan|,|honnan|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|DET|,|DET|,|[]|,|PRON|,|ez|,|ez|
False,|ADV|,|PRON|,|[]|,|PRON|,|akikről|,|akikről|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|PRON|,|PRON|,|[]|,|NUM|,|ennyien|,|ennyien|
False,|ADV|,|ADV|,|[]|,|PRON|,|Így|,|Így|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Komjáthi|,|Komjáthi|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|KOMJÁTHI|,|KOMJÁTHI|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|DET|,|DET|,|[]|,|PRON|,|azokon|,|azokon|
False,|DET|,|DET|,|[]|,|PRON|,|ezt|,|ezt|
False,|DET|,|DET|,|[]|,|PRON|,|ezt|,|ezt|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Fidesz-kormány|,|Fidesz-kormány|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|NOUN|,|ADJ|,|[]|,|ADJ|,|kinevezetteken|,|kinevezetteken|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|VERB|,|VERB|,|[]|,|VERB|,|lebukotte|,|lebukotte|
False,|VERB|,|VERB|,|[]|,|NOUN|,|beismertee|,|beismertee|
False,|NOUN|,|NOUN|,|[]|,|NUM|,|ezreit|,|ezreit|
False,|ADV|,|ADV|,|[]|,|PRON|,|Eközben|,|Eközben|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|NOUN|,|PRON|,|[]|,|PRON|,|magán|,|magán|
False,|DET|,|DET|,|[]|,|ADJ|,|saját|,|saját|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|Míg|,|Míg|
False,|ADV|,|ADV|,|[]|,|PRON|,|addig|,|addig|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Orbán-kormány|,|Orbán-kormány|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Atyaúristen|,|Atyaúristen|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|NOUN|,|PRON|,|[]|,|PRON|,|Önök|,|Önök|
False,|ADV|,|ADV|,|[]|,|ADV|,|előre|,|előre|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Orbán-kormány|,|Orbán-kormány|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|ADV|,|ADV|,|[]|,|PRON|,|miközben|,|miközben|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Garancsi|,|Garancsi|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Szíjj|,|Szíjj|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Tiborcz|,|Tiborcz|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|ADV|,|ADJ|,|[]|,|ADJ|,|extrán|,|extrán|
False,|NOUN|,|NOUN|,|[]|,|NUM|,|tízezreit|,|tízezreit|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|frankót|,|frankót|
False,|AUX|,|AUX|,|[]|,|VERB|,|legyenek|,|legyenek|
False,|ADJ|,|ADJ|,|[]|,|ADV|,|gyakorlatilag|,|gyakorlatilag|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|DET|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Miniszterelnöki|,|Miniszterelnöki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kabinetiroda|,|Kabinetiroda|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|AUX|,|AUX|,|[]|,|VERB|,|fogja|,|fogja|
False,|ADV|,|ADV|,|[]|,|PRON|,|olyannyira|,|olyannyira|
False,|ADV|,|ADV|,|[]|,|ADV|,|sosem|,|sosem|
False,|ADV|,|ADV|,|[]|,|PRON|,|annyira|,|annyira|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|NUM|,|[]|,|NUM|,|13.40|,|13.40|
False,|PRON|,|NOUN|,|[]|,|NOUN|,|úr|,|úr|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfón|,|Kormányinfón|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|semmilyen|,|semmilyen|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|Hogyha|,|Hogyha|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|Hogyha|,|Hogyha|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|DET|,|DET|,|[]|,|NUM|,|több|,|több|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|hogyha|,|hogyha|
False,|ADV|,|ADV|,|[]|,|ADV|,|leginkább|,|leginkább|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|ADV|,|legelőször|,|legelőször|
False,|PRON|,|PRON|,|[]|,|ADJ|,|saját|,|saját|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|hogyha|,|hogyha|
False,|ADV|,|ADV|,|[]|,|CONJ|,|azért|,|azért|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|DET|,|PRON|,|[]|,|PRON|,|minden|,|minden|
False,|PRON|,|PRON|,|[]|,|NOUN|,|mindezt|,|mindezt|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|okozói|,|okozói|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|PRON|,|[]|,|PRON|,|Önök|,|Önök|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|ADV|,|ADV|,|[]|,|ADV|,|leginkább|,|leginkább|
False,|NOUN|,|ADJ|,|[]|,|ADJ|,|kiszolgáltatottak|,|kiszolgáltatottak|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|NUM|,|ADJ|,|[]|,|PRON|,|semmilyen|,|semmilyen|
False,|NOUN|,|ADV|,|[]|,|ADV|,|egész|,|egész|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|Hogyha|,|Hogyha|
False,|DET|,|PRON|,|[]|,|PRON|,|ezekben|,|ezekben|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|okozója|,|okozója|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|hogyha|,|hogyha|
False,|ADV|,|ADV|,|[]|,|PRON|,|mikor|,|mikor|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|lesz|,|lesz|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Ezért|,|Ezért|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|NOUN|,|PRON|,|[]|,|PRON|,|mindenben|,|mindenben|
False,|DET|,|DET|,|[]|,|PRON|,|ezekben|,|ezekben|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|zászlainkra|,|zászlainkra|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Dr.|,|Dr.|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Latorcai|,|Latorcai|
False,|ADV|,|ADV|,|[]|,|PRON|,|Így|,|Így|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|hogyha|,|hogyha|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|említetteken|,|említetteken|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|NUM|,|számos|,|számos|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|ADV|,|PRON|,|[]|,|PRON|,|azért|,|azért|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Kunhalmi|,|Kunhalmi|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Komjáthi|,|Komjáthi|
False,|DET|,|DET|,|[]|,|NUM|,|pár|,|pár|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Kunhalmi|,|Kunhalmi|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Kunhalmi|,|Kunhalmi|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Szóval|,|Szóval|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önöket|,|önöket|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|magyarok|,|magyarok|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|DET|,|DET|,|[]|,|NUM|,|pár|,|pár|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Kunhalmi|,|Kunhalmi|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Fürjes|,|Fürjes|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Miniszterelnökség|,|Miniszterelnökség|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|INTJ|,|INTJ|,|[]|,|ADV|,|sajnos|,|sajnos|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|DET|,|DET|,|[]|,|PRON|,|ezt|,|ezt|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|NOUN|,|PRON|,|[]|,|PRON|,|rajtam|,|rajtam|
False,|AUX|,|AUX|,|[]|,|VERB|,|fognak|,|fognak|
False,|AUX|,|AUX|,|[]|,|VERB|,|fognak|,|fognak|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|hogyha|,|hogyha|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|ADV|,|ADV|,|[]|,|PRON|,|olyan|,|olyan|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|ADV|,|ADV|,|[]|,|CONJ|,|azért|,|azért|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Szóval|,|Szóval|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|ADJ|,|ADJ|,|[]|,|ADV|,|elvileg|,|elvileg|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|DET|,|PRON|,|[]|,|PRON|,|Ezen|,|Ezen|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlésben|,|Országgyűlésben|
